"","TX.0002.BAL.RML.DL.2","TX.0003.BAL.RLL.DL.2","TX.0004.BAL.RML.DL.2","TX.0005.BAL.RML.DL.2","TX.0006.BAL.Lingula.DL.3","TX.0007.BAL.RLL.DL.2","TX.0010.BAL.RLL.DL.1","TX.0012.BAL.RML.DL.2","TX.0013.BAL.RLL.DL.1","TX.0015.BAL.RML.DL.2","U.CF.0002.BAL.RLL.DL.1.219.276","UNIV.0090.BAL.RLL.DL.2.218.275","UNIV.0092.BAL.RML.DL.2.218.275","UNIV.0093.BAL.LUL.DL.2.218.275","UNIV.0101.BAL.RLL.DL.2.218.275","UNIV.0106.BAL.RML.DL.2.218.275","UNIV.0109.BAL.RML.DL.2","UNIV.0110.BAL.RLL.DL.2.218.275","UNIV.0111.BAL.R.DL.2.218.275","UNIV.0118.BAL.RT.DL.2.218.275","UNIV.0120.BAL.RML.DL.2.218.275","UNIV.0122.BAL.RLL.DL.1","UNIV.0133.BAL.LLL.DL.2.218.275","UNIV.0134.BAL.RLL.DL.2.218.275","UNIV.0147.BAL.RML.DL.3.218.275","UNIV.0150.BAL.RML.DL.2.218.275","UNIV.0151.BAL.Right.DL.2.218.275","UNIV.0152.BAL.LUL.DL.3.219.276","UNIV.0158.BAL.RML.DL.2.219.275","UNIV.0185.BAL.LLL.DL.2.219.276","UNIV.0196.BAL.RML.DL.1","UNIV.0198.BAL.RLL.DL.2","UNIV.0206.BAL.RLL.DL.2","UNIV.0213.BAL.RML.DL.2","UNIV.0216.BAL.RML.DL.2","UNIV.0217.BAL.RML.DL.3","UNIV.0232.BAL.RML.DL.2","UNIV.0238.BAL.Ling.DL.3","UNIV.0246.BAL.RML.DL.2","UNIV.0248.BAL.Ling.DL.2","UNIV.0250.BAL.Ling.DL.2","UNIV.0258.BAL.LWL.DL.2","UNIV.0259.BAL.RML.DL.2","UNIV.0260.BAL.RML.DL.2","UNIV.0267.BAL.RLL.DL.2","UNIV.0277.BAL.RML.DL.2","UNIV.0278.BAL.Lingula.DL.2","UNIV.0281.BAL.RML.DL.2","TX.0002.Bronch.DL.3","TX.0003.Bronch.DL.3","TX.0003.Bronch.DL.5","TX.0005.Bronch.DL.6","TX.0005.Bronch.RL.6","TX.0006.Bronch.DL.6","TX.0006.Bronch.DL.7","TX.0006.Bronch.RL.6","TX.0006.Bronch.RL.7","TX.0007.Bronch.DL.10","TX.0007.Bronch.DL.4","TX.0010.Bronch.DL.3","TX.0010.Bronch.DL.6","TX.0015.Bronch.DL.4","TX.0016.Bronch.DL.3","TX.0020.Bronch.DL.6","TX.0024.Bronch.DL.6","TX.0024.Bronch.RL.6","TX.0029.Bronch.DL.6","TX.0030.Bronch.DL.3","TX.0030.Bronch.DL.4","TX.0033.Bronch.DL.6","TX.0034.Bronch.DL.3","TX.0034.Bronch.DL.6","TX.0034.Bronch.RL.6","TX.0036.Bronch.DL.7","TX.0039.BAL.RML.DL.1","TX.0040.Bronch.DL.5","TX.0041.BAL.RML.DL.1","TX.0043.Bronch.DL.6","TX.0044.Bronch.DL.4","TX.0045.Bronch.DL.6","TX.0046.Bronch.DL.5","TX.0047.Bronch.DL.4","TX.0048.Bronch.DL.5","TX.0049.Bronch.DL.5","TX.0051.Bronch.DL.4","TX.0053.Bronch.DL.4","TX.0059.Bronch.DL.5","TX.0060.BAL.RML.DL.1","TX.0060.Bronch.DL.4","TX.0062.BAL.RML.DL.2","TX.0062.Bronch.DL.3","TX.0063.BAL.RML.DL.2","TX.0066.BAL.RLL.DL.2","TX.0067.BAL.RML.DL.2","TX.0067.Bronch.DL.3","TX.0067.Bronch.DL.4","UNIV.0134.Bronch.DL.7","UNIV.0134.Bronch.RL.7","UNIV.0196.Bronch.DL.2","UNIV.0196.Bronch.DL.4","UNIV.0213.Bronch.DL.3","UNIV.0213.Bronch.RL.3","UNIV.0217.Bronch.DL.4","UNIV.0238.Bronch.DL.4","UNIV.0238.Bronch.RL.4","UNIV.0248.Bronch.DL.4","UNIV.0248.Bronch.RL.4","UNIV.0258.Bronch.DL.3","UNIV.0258.Bronch.DL.4","UNIV.0258.Bronch.RL.3","UNIV.0258.Bronch.RL.4","UNIV.0260.Bronch.DL.3","UNIV.0278.Bronch.DL.3","UNIV.0278.Bronch.RL.3","UNIV.0281.Bronch.DL.4","TX.0016.BAL.RML.DL.2","TX.0019.BAL.RLL.DL.2","TX.0020.BAL.RML.DL.2","TX.0022.BAL.RML.DL.2","TX.0023.BAL.RML.DL.2","TX.0024.BAL.RML.DL.2","TX.0025.BAL.RML.DL.2","TX.0026.BAL.RML.DL.2","TX.0027.BAL.RML.DL.2","TX.0028.BAL.RML.DL.2","TX.0029.BAL.RML.DL.2","TX.0030.BAL.RML.DL.2","TX.0032.BAL.RML.DL.2","TX.0033.BAL.RML.DL.2","TX.0034.BAL.Lingula.DL.2","TX.0035.BAL.RML.DL.2","TX.0036.BAL.RML.DL.2","TX.0037.BAL.RML.DL.2","TX.0038.BAL.RLL.DL.2","TX.0040.BAL.RML.DL.2","TX.0042.BAL.RML.DL.1","TX.0043.BAL.RML.DL.2","TX.0044.BAL.RML.DL.2","TX.0045.BAL.RML.DL.1","TX.0046.BAL.RLL.DL.2","TX.0047.BAL.RML.DL.2","TX.0048.BAL.RML.DL.2","TX.0049.BAL.RML.DL.2","TX.0050.BAL.RLL.DL.2","TX.0051.BAL.RLL.DL.2","TX.0052.BAL.RML.DL.2","TX.0053.BAL.RML.DL.2","TX.0054.BAL.RML.DL.2","TX.0055.BAL.RML.DL.2","TX.0056.BAL.RML.DL.2","TX.0058.BAL.RML.DL.2","TX.0059.BAL.RML.DL.2","TX.0061.BAL.R.DL.2","UNIV.0190.BAL.RML.DL.2","UNIV.0291.BAL.Right.DL.2","UNIV.0293.BAL.LLL.DL.2","TX.0002.Supraglottic.3","TX.0003.Supraglottic.3","TX.0004.Supraglottic.4","TX.0005.Supraglottic.3","TX.0006.Supraglottic.4","TX.0007.Supraglottic.3","TX.0010.Supraglottic.3","TX.0012.Supraglottic.3","TX.0013.Supraglottic.4","TX.0015.Supraglottic.4","TX.0016.Supraglottic.3","TX.0019.Supraglottic.3","TX.0020.Supraglottic.6","TX.0022.Supraglottic.3","TX.0023.Supraglottic.4","TX.0024.Supraglottic.4","TX.0025.Supraglottic.3","TX.0026.Supraglottic.3","TX.0027.Supraglottic.3","TX.0028.Supraglottic.3","TX.0029.Supraglottic.6","TX.0030.Supraglottic.3","TX.0032.Supraglottic.3","TX.0033.Supraglottic.3","TX.0034.Supraglottic.3","TX.0035.Supraglottic.3","TX.0036.Supraglottic.3","TX.0037.Supraglottic.1","TX.0038.Supraglottic.4","TX.0040.Supraglottic.3","TX.0041.Supraglottic.2","TX.0042.Supraglottic.4","TX.0043.Supraglottic.4","TX.0044.Supraglottic.3","TX.0045.Supraglottic.3","TX.0046.Supraglottic.3","TX.0047.Supraglottic.3","TX.0048.Supraglottic.3","TX.0049.Supraglottic.3","TX.0050.Supraglottic.2","TX.0051.Supraglottic.3","TX.0052.Supraglottic.3","TX.0053.Supraglottic.3","TX.0054.Supraglottic.1","TX.0055.Supraglottic.3","TX.0056.Supraglottic.2","TX.0058.Supraglottic.3","TX.0059.Supraglottic.4","TX.0060.Supraglottic.2","TX.0061.Supraglottic.3","TX.0062.Supraglottic.3","TX.0063.Supraglottic.3","TX.0066.Supraglottic.3","TX.0067.Supraglottic.3","U.CF.0002.Supraglottic.3","UNIV.0090.Supraglottic.3.227.283","UNIV.0092.Supraglottic.3.227.283","UNIV.0093.Supraglottic.6.227.283","UNIV.0101.Supraglottic.4.227.283","UNIV.0106.Supraglottic.4.227.283","UNIV.0109.Supraglottic.4.227.283","UNIV.0110.Supraglottic.4.227.283","UNIV.0111.Supraglottic.3.227.283","UNIV.0118.Supraglottic.4.227.283","UNIV.0120.Supraglottic.3.227.283","UNIV.0122.Supraglottic.3.227.283","UNIV.0133.Supraglottic.3.227.283","UNIV.0134.Supraglottic.5.227.283","UNIV.0147.Supraglottic.5.227.283","UNIV.0150.Supraglottic.3.227.283","UNIV.0151.Supraglottic.3.227.283","UNIV.0152.Supraglottic.4","UNIV.0158.Supraglottic.4.227.283","UNIV.0185.Supraglottic.4.227.283","UNIV.0196.Supraglottic.2","UNIV.0198.Supraglottic.3","UNIV.0206.Supraglottic.4","UNIV.0213.Supraglottic.3","UNIV.0216.Supraglottic.3","UNIV.0217.Supraglottic.4","UNIV.0232.Supraglottic.3","UNIV.0238.Supraglottic.4","UNIV.0246.Supraglottic.3","UNIV.0248.Supraglottic.4","UNIV.0250.Supraglottic.3","UNIV.0258.Supraglottic.3","UNIV.0259.Supraglottic.3","UNIV.0260.Supraglottic.4","UNIV.0267.Supraglottic.4","UNIV.0277.Supraglottic.4","UNIV.0278.Supraglottic.3","UNIV.0281.Supraglottic.4"
"a06ce618fa6ba0845d590afd83a5f767",0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d06059ceb1c28a33a47afb651b3721a4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0aeba43a3127680510052ce08aff6820",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8e8f8e63743dd018973de35c73a0aca6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c679e14c789acd1127c1542dec394e46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d71c12227f08234d9185ff62fbae7cd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5,0,0,0,0,1671,0,0,0,0,0,0,0,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6659bef0e18a1b79671a58ad09e1981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0701827598be76405b59597bce99a2a1",0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d891b20fcd5c67c919c81dd7dfa1f29a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d808fb59707b01e9c7c0c24f792b8654",61,45,0,0,27,175,0,6,162,35,17,33,0,0,41,0,41,12,0,0,41,65,0,8,32,0,0,25,27,0,0,0,0,11,0,0,19,9,10,0,18,9,5,24,0,103,127,212,105,10,19,62,0,0,22,25,281,0,35,5,27,11,0,13,4,45,0,64,423,25,0,0,0,0,32,0,21,24,9,6,8,0,0,5,24,45,18,72,0,75,13,5,69,18,107,28,88,177,0,25,0,64,0,0,23,57,80,9,7,11,20,0,0,0,0,8472,24,3,19,0,0,24,0,0,24,19,21,14,22,50,6,13,60,27,58,2541,100,0,15,97,22,0,18,32,0,34,0,57,19,44,0,34,44,0,45,13,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,107,6,8,0,0,0,8,0,0,0,8,659,0,0,0,0,0,0,2,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fe937ab2f8f0e74c7c7f1b68c5104f2c",0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3a2e85f5d11be91ee8ba81437f7879a2",0,0,0,0,0,0,16,0,0,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ecc022ccbf2db003b119b93662eefe3",0,0,0,0,7,0,0,0,14,36,0,0,0,0,0,0,0,0,195,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,130,101,0,0,0,0,0,10,0,0,15,61,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,135,0,10,0,0,191,0,0,0,16,0,0,0,0,0,0,44,68,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,51,0,0,0,0,0,0,0,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,13,0,0,0,66,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a42cadccd77c6af00a568a72ca6ce6fc",0,0,0,80,0,0,0,30,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,133,0,7,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,83,0,0,0,29,15,0,47,0,0,0,40,0,127,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"5f4b6b2ca2ecf1111e99d6eae66815cb",0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9d683593ad954a044bbeed3086a1253f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb1f21bedd008409f5ea8dd1dd08dc4f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3fcb43c73163f2418fd7ce161991382e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
